id	code	name	cat	grp	subgrp	unit	material_form	density_kg_m3	section_area_mm2	material	grade	thickness	width	len	depth	area_field
540209	RM00148	MS Plate 40 x 3000 x 12000 E250 BO	rm	plat	MSE250BO	nos	plate	7850.000	NULL	MS	E250 BO	40.000000	3000.000000	12000.000000	NULL	NULL
540210	RM00149	MS Plate 40 x 2300 x 12000 E350 BR	rm	plat	MSE350BR	nos	plate	7850.000	NULL	MS	E350 BR	40.000000	2300.000000	12000.000000	NULL	NULL
540211	RM00150	MS Plate 40 x 2200 x 12000 E350 BR	rm	plat	MSE350BR	nos	plate	7850.000	NULL	MS	E350 BR	40.000000	2200.000000	12000.000000	NULL	NULL
540212	RM00151	MS Plate 40 x 2050 x 12050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	40.000000	2050.000000	12050.000000	NULL	NULL
540213	RM00152	MS Plate 40 x 2300 x 12100 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	40.000000	2300.000000	12100.000000	NULL	NULL
540214	RM00153	MS Plate 45 x 2450 x 7550 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2450.000000	7550.000000	NULL	NULL
540215	RM00154	MS Plate 45 x 2600 x 7750 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2600.000000	7750.000000	NULL	NULL
540216	RM00155	MS Plate 45 x 2300 x 8050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2300.000000	8050.000000	NULL	NULL
540217	RM00156	MS Plate 45 x 1750 x 8500 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	1750.000000	8500.000000	NULL	NULL
540218	RM00157	MS Plate 45 x 2300 x 8850 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2300.000000	8850.000000	NULL	NULL
540219	RM00158	MS Plate 45 x 2450 x 9050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2450.000000	9050.000000	NULL	NULL
540220	RM00159	MS Plate 45 x 2600 x 9400 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2600.000000	9400.000000	NULL	NULL
540221	RM00160	MS Plate 45 x 2300 x 12050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2300.000000	12050.000000	NULL	NULL
540222	RM00161	MS Plate 45 x 2000 x 12050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2000.000000	12050.000000	NULL	NULL
540223	RM00162	MS Plate 45 x 2450 x 12050 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2450.000000	12050.000000	NULL	NULL
540224	RM00163	MS Plate 45 x 2600 x 12100 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2600.000000	12100.000000	NULL	NULL
540225	RM00164	MS Plate 45 x 2600 x 12350 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2600.000000	12350.000000	NULL	NULL
540226	RM00165	MS Plate 45 x 2600 x 12400 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	45.000000	2600.000000	12400.000000	NULL	NULL
540227	RM00166	MS Plate 50 x 2000 x 7950 E250 BO	rm	plat	MSE250BO	nos	plate	7850.000	NULL	MS	E250 BO	50.000000	2000.000000	7950.000000	NULL	NULL
540228	RM00167	MS Plate 50 x 2750 x 8150 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	50.000000	2750.000000	8150.000000	NULL	NULL
540229	RM00168	MS Plate 50 x 2000 x 11800 E250 BO	rm	plat	MSE250BO	nos	plate	7850.000	NULL	MS	E250 BO	50.000000	2000.000000	11800.000000	NULL	NULL
540230	RM00169	MS Plate 50 x 2750 x 12000 E350 BO	rm	plat	MSE350BO	nos	plate	7850.000	NULL	MS	E350 BO	50.000000	2750.000000	12000.000000	NULL	NULL
540231	RM00170	MS Plate 56 x 2000 x 10000 E250 BO	rm	plat	MSE250BO	nos	plate	7850.000	NULL	MS	E250 BO	56.000000	2000.000000	10000.000000	NULL	NULL
540232	RM00171	MS Plate 56 x 2000 x 12000 E250 BO	rm	plat	MSE250BO	nos	plate	7850.000	NULL	MS	E250 BO	56.000000	2000.000000	12000.000000	NULL	NULL
540233	RM00172	MS Plate 75 x 2000 x 10500 E350 BR	rm	plat	MSE350BR	nos	plate	7850.000	NULL	MS	E350 BR	75.000000	2000.000000	10500.000000	NULL	NULL
540234	RM00173	MS Plate 75 x 2100 x 12100 E350 BR	rm	plat	MSE350BR	nos	plate	7850.000	NULL	MS	E350 BR	75.000000	2100.000000	12100.000000	NULL	NULL
540235	RM00174	MS Plate 75 x 2000 x 12100 E350 BR	rm	plat	MSE350BR	nos	plate	7850.000	NULL	MS	E350 BR	75.000000	2000.000000	12100.000000	NULL	NULL
570638	RM00175	ISA 100 x 100 x 12 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2256.000	MS	E350 BO	12.000000	100.000000	6000.000000	100.000000	2256.000000
570806	RM00176	ISA 130 x 130 x 12 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2976.000	MS	E350 BO	12.000000	130.000000	6000.000000	130.000000	2976.000000
571022	RM00177	ISA 200 x 200 x 12 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4656.000	MS	E350 BO	12.000000	200.000000	6000.000000	200.000000	4656.000000
570807	RM00178	ISA 130 x 130 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2500.000	MS	E350 BO	10.000000	130.000000	6000.000000	130.000000	2500.000000
570808	RM00179	ISA 130 x 130 x 15 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3675.000	MS	E350 BO	15.000000	130.000000	6000.000000	130.000000	3675.000000
571023	RM00180	ISA 200 x 200 x 25 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	9375.000	MS	E350 BO	25.000000	200.000000	6000.000000	200.000000	9375.000000
570878	RM00181	ISA 150 x 150 x 12 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3456.000	MS	E350 BO	12.000000	150.000000	6000.000000	150.000000	3456.000000
570422	RM00182	ISA 75 x 75 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1400.000	MS	E350 BO	10.000000	75.000000	6000.000000	75.000000	1400.000000
570639	RM00183	ISA 100 x 100 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1900.000	MS	E350 BO	10.000000	100.000000	6000.000000	100.000000	1900.000000
570879	RM00184	ISA 150 x 150 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	150.000000	6000.000000	150.000000	2900.000000
570880	RM00185	ISA 150 x 150 x 15 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4275.000	MS	E350 BO	15.000000	150.000000	6000.000000	150.000000	4275.000000
570881	RM00186	ISA 150 x 150 x 16 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4544.000	MS	E350 BO	16.000000	150.000000	6000.000000	150.000000	4544.000000
570423	RM00187	ISA 75 x 75 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1136.000	MS	E350 BO	8.000000	75.000000	6000.000000	75.000000	1136.000000
570640	RM00188	ISA 100 x 65 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1256.000	MS	E350 BO	8.000000	65.000000	6000.000000	100.000000	1256.000000
570641	RM00189	ISA 100 x 75 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1336.000	MS	E350 BO	8.000000	75.000000	6000.000000	100.000000	1336.000000
570734	RM00190	ISA 110 x 110 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	110.000000	6000.000000	110.000000	2100.000000
570758	RM00191	ISA 125 x 75 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1536.000	MS	E350 BO	8.000000	75.000000	6000.000000	125.000000	1536.000000
570759	RM00192	ISA 125 x 95 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	95.000000	6000.000000	125.000000	2100.000000
570882	RM00193	ISA 150 x 115 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2550.000	MS	E350 BO	10.000000	115.000000	6000.000000	150.000000	2550.000000
570883	RM00194	ISA 150 x 75 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2150.000	MS	E350 BO	10.000000	75.000000	6000.000000	150.000000	2150.000000
570062	RM00195	ISA 20 x 20 x 3 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	111.000	MS	E350 BO	3.000000	20.000000	6000.000000	20.000000	111.000000
571024	RM00196	ISA 200 x 100 x 10 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	100.000000	6000.000000	200.000000	2900.000000
571025	RM00197	ISA 200 x 150 x 12 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4056.000	MS	E350 BO	12.000000	150.000000	6000.000000	200.000000	4056.000000
571026	RM00198	ISA 200 x 200 x 15 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	5775.000	MS	E350 BO	15.000000	200.000000	6000.000000	200.000000	5775.000000
571027	RM00199	ISA 200 x 200 x 18 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	6876.000	MS	E350 BO	18.000000	200.000000	6000.000000	200.000000	6876.000000
570086	RM00200	ISA 25 x 25 x 3 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	141.000	MS	E350 BO	3.000000	25.000000	6000.000000	25.000000	141.000000
570110	RM00201	ISA 30 x 20 x 3 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	141.000	MS	E350 BO	3.000000	20.000000	6000.000000	30.000000	141.000000
570111	RM00202	ISA 30 x 30 x 3 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	171.000	MS	E350 BO	3.000000	30.000000	6000.000000	30.000000	171.000000
570158	RM00203	ISA 35 x 35 x 5 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	325.000	MS	E350 BO	5.000000	35.000000	6000.000000	35.000000	325.000000
570182	RM00204	ISA 40 x 25 x 4 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	244.000	MS	E350 BO	4.000000	25.000000	6000.000000	40.000000	244.000000
570183	RM00205	ISA 40 x 40 x 5 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	375.000	MS	E350 BO	5.000000	40.000000	6000.000000	40.000000	375.000000
570230	RM00206	ISA 45 x 30 x 4 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	284.000	MS	E350 BO	4.000000	30.000000	6000.000000	45.000000	284.000000
570254	RM00207	ISA 50 x 30 x 5 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	375.000	MS	E350 BO	5.000000	30.000000	6000.000000	50.000000	375.000000
570255	RM00208	ISA 50 x 50 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	564.000	MS	E350 BO	6.000000	50.000000	6000.000000	50.000000	564.000000
570302	RM00209	ISA 60 x 40 x 5 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	475.000	MS	E350 BO	5.000000	40.000000	6000.000000	60.000000	475.000000
570303	RM00210	ISA 60 x 60 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	684.000	MS	E350 BO	6.000000	60.000000	6000.000000	60.000000	684.000000
570350	RM00211	ISA 65 x 45 x 5 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	525.000	MS	E350 BO	5.000000	45.000000	6000.000000	65.000000	525.000000
570351	RM00212	ISA 65 x 65 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	744.000	MS	E350 BO	6.000000	65.000000	6000.000000	65.000000	744.000000
570398	RM00213	ISA 70 x 45 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	654.000	MS	E350 BO	6.000000	45.000000	6000.000000	70.000000	654.000000
570424	RM00214	ISA 75 x 50 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	714.000	MS	E350 BO	6.000000	50.000000	6000.000000	75.000000	714.000000
570425	RM00215	ISA 75 x 75 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	864.000	MS	E350 BO	6.000000	75.000000	6000.000000	75.000000	864.000000
570518	RM00216	ISA 80 x 50 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	744.000	MS	E350 BO	6.000000	50.000000	6000.000000	80.000000	744.000000
570519	RM00217	ISA 80 x 80 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1216.000	MS	E350 BO	8.000000	80.000000	6000.000000	80.000000	1216.000000
570566	RM00218	ISA 90 x 60 x 6 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	864.000	MS	E350 BO	6.000000	60.000000	6000.000000	90.000000	864.000000
570567	RM00219	ISA 90 x 60 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1136.000	MS	E350 BO	8.000000	60.000000	6000.000000	90.000000	1136.000000
570568	RM00220	ISA 90 x 90 x 8 x 6000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1376.000	MS	E350 BO	8.000000	90.000000	6000.000000	90.000000	1376.000000
570642	RM00221	ISA 100 x 100 x 12 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2256.000	MS	E350 BO	12.000000	100.000000	9000.000000	100.000000	2256.000000
570809	RM00222	ISA 130 x 130 x 12 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2976.000	MS	E350 BO	12.000000	130.000000	9000.000000	130.000000	2976.000000
571028	RM00223	ISA 200 x 200 x 12 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4656.000	MS	E350 BO	12.000000	200.000000	9000.000000	200.000000	4656.000000
570810	RM00224	ISA 130 x 130 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2500.000	MS	E350 BO	10.000000	130.000000	9000.000000	130.000000	2500.000000
570811	RM00225	ISA 130 x 130 x 15 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3675.000	MS	E350 BO	15.000000	130.000000	9000.000000	130.000000	3675.000000
571029	RM00226	ISA 200 x 200 x 25 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	9375.000	MS	E350 BO	25.000000	200.000000	9000.000000	200.000000	9375.000000
570884	RM00227	ISA 150 x 150 x 12 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3456.000	MS	E350 BO	12.000000	150.000000	9000.000000	150.000000	3456.000000
570426	RM00228	ISA 75 x 75 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1400.000	MS	E350 BO	10.000000	75.000000	9000.000000	75.000000	1400.000000
570643	RM00229	ISA 100 x 100 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1900.000	MS	E350 BO	10.000000	100.000000	9000.000000	100.000000	1900.000000
570885	RM00230	ISA 150 x 150 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	150.000000	9000.000000	150.000000	2900.000000
570886	RM00231	ISA 150 x 150 x 15 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4275.000	MS	E350 BO	15.000000	150.000000	9000.000000	150.000000	4275.000000
570887	RM00232	ISA 150 x 150 x 16 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4544.000	MS	E350 BO	16.000000	150.000000	9000.000000	150.000000	4544.000000
570427	RM00233	ISA 75 x 75 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1136.000	MS	E350 BO	8.000000	75.000000	9000.000000	75.000000	1136.000000
570644	RM00234	ISA 100 x 65 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1256.000	MS	E350 BO	8.000000	65.000000	9000.000000	100.000000	1256.000000
570645	RM00235	ISA 100 x 75 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1336.000	MS	E350 BO	8.000000	75.000000	9000.000000	100.000000	1336.000000
570735	RM00236	ISA 110 x 110 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	110.000000	9000.000000	110.000000	2100.000000
570760	RM00237	ISA 125 x 75 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1536.000	MS	E350 BO	8.000000	75.000000	9000.000000	125.000000	1536.000000
570761	RM00238	ISA 125 x 95 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	95.000000	9000.000000	125.000000	2100.000000
570888	RM00239	ISA 150 x 115 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2550.000	MS	E350 BO	10.000000	115.000000	9000.000000	150.000000	2550.000000
570889	RM00240	ISA 150 x 75 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2150.000	MS	E350 BO	10.000000	75.000000	9000.000000	150.000000	2150.000000
570063	RM00241	ISA 20 x 20 x 3 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	111.000	MS	E350 BO	3.000000	20.000000	9000.000000	20.000000	111.000000
571030	RM00242	ISA 200 x 100 x 10 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	100.000000	9000.000000	200.000000	2900.000000
571031	RM00243	ISA 200 x 150 x 12 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4056.000	MS	E350 BO	12.000000	150.000000	9000.000000	200.000000	4056.000000
571032	RM00244	ISA 200 x 200 x 15 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	5775.000	MS	E350 BO	15.000000	200.000000	9000.000000	200.000000	5775.000000
571033	RM00245	ISA 200 x 200 x 18 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	6876.000	MS	E350 BO	18.000000	200.000000	9000.000000	200.000000	6876.000000
570087	RM00246	ISA 25 x 25 x 3 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	141.000	MS	E350 BO	3.000000	25.000000	9000.000000	25.000000	141.000000
570112	RM00247	ISA 30 x 20 x 3 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	141.000	MS	E350 BO	3.000000	20.000000	9000.000000	30.000000	141.000000
570113	RM00248	ISA 30 x 30 x 3 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	171.000	MS	E350 BO	3.000000	30.000000	9000.000000	30.000000	171.000000
570159	RM00249	ISA 35 x 35 x 5 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	325.000	MS	E350 BO	5.000000	35.000000	9000.000000	35.000000	325.000000
570184	RM00250	ISA 40 x 25 x 4 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	244.000	MS	E350 BO	4.000000	25.000000	9000.000000	40.000000	244.000000
570185	RM00251	ISA 40 x 40 x 5 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	375.000	MS	E350 BO	5.000000	40.000000	9000.000000	40.000000	375.000000
570231	RM00252	ISA 45 x 30 x 4 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	284.000	MS	E350 BO	4.000000	30.000000	9000.000000	45.000000	284.000000
570256	RM00253	ISA 50 x 30 x 5 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	375.000	MS	E350 BO	5.000000	30.000000	9000.000000	50.000000	375.000000
570257	RM00254	ISA 50 x 50 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	564.000	MS	E350 BO	6.000000	50.000000	9000.000000	50.000000	564.000000
570304	RM00255	ISA 60 x 40 x 5 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	475.000	MS	E350 BO	5.000000	40.000000	9000.000000	60.000000	475.000000
570305	RM00256	ISA 60 x 60 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	684.000	MS	E350 BO	6.000000	60.000000	9000.000000	60.000000	684.000000
570352	RM00257	ISA 65 x 45 x 5 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	525.000	MS	E350 BO	5.000000	45.000000	9000.000000	65.000000	525.000000
570353	RM00258	ISA 65 x 65 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	744.000	MS	E350 BO	6.000000	65.000000	9000.000000	65.000000	744.000000
570399	RM00259	ISA 70 x 45 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	654.000	MS	E350 BO	6.000000	45.000000	9000.000000	70.000000	654.000000
570428	RM00260	ISA 75 x 50 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	714.000	MS	E350 BO	6.000000	50.000000	9000.000000	75.000000	714.000000
570429	RM00261	ISA 75 x 75 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	864.000	MS	E350 BO	6.000000	75.000000	9000.000000	75.000000	864.000000
570520	RM00262	ISA 80 x 50 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	744.000	MS	E350 BO	6.000000	50.000000	9000.000000	80.000000	744.000000
570521	RM00263	ISA 80 x 80 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1216.000	MS	E350 BO	8.000000	80.000000	9000.000000	80.000000	1216.000000
570569	RM00264	ISA 90 x 60 x 6 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	864.000	MS	E350 BO	6.000000	60.000000	9000.000000	90.000000	864.000000
570570	RM00265	ISA 90 x 60 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1136.000	MS	E350 BO	8.000000	60.000000	9000.000000	90.000000	1136.000000
570571	RM00266	ISA 90 x 90 x 8 x 9000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1376.000	MS	E350 BO	8.000000	90.000000	9000.000000	90.000000	1376.000000
570646	RM00267	ISA 100 x 100 x 12 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2256.000	MS	E350 BO	12.000000	100.000000	10000.000000	100.000000	2256.000000
570812	RM00268	ISA 130 x 130 x 12 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2976.000	MS	E350 BO	12.000000	130.000000	10000.000000	130.000000	2976.000000
571034	RM00269	ISA 200 x 200 x 12 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4656.000	MS	E350 BO	12.000000	200.000000	10000.000000	200.000000	4656.000000
570813	RM00270	ISA 130 x 130 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2500.000	MS	E350 BO	10.000000	130.000000	10000.000000	130.000000	2500.000000
570814	RM00271	ISA 130 x 130 x 15 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3675.000	MS	E350 BO	15.000000	130.000000	10000.000000	130.000000	3675.000000
571035	RM00272	ISA 200 x 200 x 25 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	9375.000	MS	E350 BO	25.000000	200.000000	10000.000000	200.000000	9375.000000
570890	RM00273	ISA 150 x 150 x 12 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	3456.000	MS	E350 BO	12.000000	150.000000	10000.000000	150.000000	3456.000000
570430	RM00274	ISA 75 x 75 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1400.000	MS	E350 BO	10.000000	75.000000	10000.000000	75.000000	1400.000000
570647	RM00275	ISA 100 x 100 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1900.000	MS	E350 BO	10.000000	100.000000	10000.000000	100.000000	1900.000000
570891	RM00276	ISA 150 x 150 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	150.000000	10000.000000	150.000000	2900.000000
570892	RM00277	ISA 150 x 150 x 15 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4275.000	MS	E350 BO	15.000000	150.000000	10000.000000	150.000000	4275.000000
570893	RM00278	ISA 150 x 150 x 16 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4544.000	MS	E350 BO	16.000000	150.000000	10000.000000	150.000000	4544.000000
570431	RM00279	ISA 75 x 75 x 8 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1136.000	MS	E350 BO	8.000000	75.000000	10000.000000	75.000000	1136.000000
570648	RM00280	ISA 100 x 65 x 8 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1256.000	MS	E350 BO	8.000000	65.000000	10000.000000	100.000000	1256.000000
570649	RM00281	ISA 100 x 75 x 8 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1336.000	MS	E350 BO	8.000000	75.000000	10000.000000	100.000000	1336.000000
570736	RM00282	ISA 110 x 110 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	110.000000	10000.000000	110.000000	2100.000000
570762	RM00283	ISA 125 x 75 x 8 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	1536.000	MS	E350 BO	8.000000	75.000000	10000.000000	125.000000	1536.000000
570763	RM00284	ISA 125 x 95 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2100.000	MS	E350 BO	10.000000	95.000000	10000.000000	125.000000	2100.000000
570894	RM00285	ISA 150 x 115 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2550.000	MS	E350 BO	10.000000	115.000000	10000.000000	150.000000	2550.000000
570895	RM00286	ISA 150 x 75 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2150.000	MS	E350 BO	10.000000	75.000000	10000.000000	150.000000	2150.000000
570064	RM00287	ISA 20 x 20 x 3 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	111.000	MS	E350 BO	3.000000	20.000000	10000.000000	20.000000	111.000000
571036	RM00288	ISA 200 x 100 x 10 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	2900.000	MS	E350 BO	10.000000	100.000000	10000.000000	200.000000	2900.000000
571037	RM00289	ISA 200 x 150 x 12 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	4056.000	MS	E350 BO	12.000000	150.000000	10000.000000	200.000000	4056.000000
571038	RM00290	ISA 200 x 200 x 15 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	5775.000	MS	E350 BO	15.000000	200.000000	10000.000000	200.000000	5775.000000
571039	RM00291	ISA 200 x 200 x 18 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	6876.000	MS	E350 BO	18.000000	200.000000	10000.000000	200.000000	6876.000000
570088	RM00292	ISA 25 x 25 x 3 x 10000 E350 BO	rm	angl	MSE350BO	nos	section	7850.000	141.000	MS	E350 BO	3.000000	25.000000	10000.000000	25.000000	141.000000
